"","Country","Date","Recovered"
"21302","Tunisia",2020-01-08,1
"21303","Tunisia",2020-01-09,0
"21304","Tunisia",2020-01-10,0
"21305","Tunisia",2020-01-11,0
"21306","Tunisia",2020-01-12,29
"21307","Tunisia",2020-01-13,864
"21308","Tunisia",2020-01-14,0
"21309","Tunisia",2020-01-15,7
"21310","Tunisia",2020-01-16,419
"21311","Tunisia",2020-01-17,66
"21312","Tunisia",2020-01-18,64
"21313","Tunisia",2020-01-19,0
"21314","Tunisia",2020-01-20,0
"21315","Tunisia",2020-01-21,1
"21316","Tunisia",2020-01-22,26
"21317","Tunisia",2020-01-23,0
"21318","Tunisia",2020-01-24,52
"21319","Tunisia",2020-01-25,21
"21320","Tunisia",2020-01-26,50
"21321","Tunisia",2020-01-27,82
"21322","Tunisia",2020-01-28,143
"21323","Tunisia",2020-01-29,0
"21324","Tunisia",2020-01-30,43
"21325","Tunisia",2020-01-31,3
"21326","Tunisia",2020-02-01,59
"21327","Tunisia",2020-02-02,0
"21328","Tunisia",2020-02-03,39
"21329","Tunisia",2020-02-04,0
"21330","Tunisia",2020-02-05,0
"21331","Tunisia",2020-02-06,2
"21332","Tunisia",2020-02-07,22
"21333","Tunisia",2020-02-08,0
"21334","Tunisia",2020-02-09,4
"21335","Tunisia",2020-02-10,0
"21336","Tunisia",2020-02-11,0
"21337","Tunisia",2020-02-12,1101
"21338","Tunisia",2020-02-13,4
"21339","Tunisia",2020-02-14,6
"21340","Tunisia",2020-02-15,7
"21341","Tunisia",2020-02-16,0
"21342","Tunisia",2020-02-17,0
"21343","Tunisia",2020-02-18,0
"21344","Tunisia",2020-02-19,0
"21345","Tunisia",2020-02-20,15
"21346","Tunisia",2020-02-21,17
"21347","Tunisia",2020-02-22,0
"21348","Tunisia",2020-02-23,0
"21349","Tunisia",2020-02-24,4
"21350","Tunisia",2020-02-25,7
"21351","Tunisia",2020-02-26,0
"21352","Tunisia",2020-02-27,28
"21353","Tunisia",2020-02-28,441
"21354","Tunisia",2020-02-29,40
"21355","Tunisia",2020-03-01,1594
"21356","Tunisia",2020-03-02,20
"21357","Tunisia",2020-03-03,0
"21358","Tunisia",2020-03-04,432
"21359","Tunisia",2020-03-05,2622
"21360","Tunisia",2020-03-06,0
"21361","Tunisia",2020-03-07,126
"21362","Tunisia",2020-03-08,6
"21363","Tunisia",2020-03-09,42
"21364","Tunisia",2020-03-10,4
"21365","Tunisia",2020-03-11,82
"21366","Tunisia",2020-03-12,3
"21367","Tunisia",2020-03-13,43
"21368","Tunisia",2020-03-14,0
"21369","Tunisia",2020-03-15,3
"21370","Tunisia",2020-03-16,0
"21371","Tunisia",2020-03-17,3
"21372","Tunisia",2020-03-18,0
"21373","Tunisia",2020-03-19,0
"21374","Tunisia",2020-03-20,0
"21375","Tunisia",2020-03-21,30
"21376","Tunisia",2020-03-22,81
"21377","Tunisia",2020-03-23,1
"21378","Tunisia",2020-03-24,0
"21379","Tunisia",2020-03-25,99
"21380","Tunisia",2020-03-26,1
"21381","Tunisia",2020-03-27,4
"21382","Tunisia",2020-03-28,26
"21383","Tunisia",2020-03-29,0
"21384","Tunisia",2020-03-30,10
"21385","Tunisia",2020-03-31,4522
"21386","Tunisia",2020-04-01,70
"21387","Tunisia",2020-04-02,1
"21388","Tunisia",2020-04-03,0
"21389","Tunisia",2020-04-04,30
"21390","Tunisia",2020-04-05,51
"21391","Tunisia",2020-04-06,0
"21392","Tunisia",2020-04-07,0
"21393","Tunisia",2020-04-08,0
"21394","Tunisia",2020-04-09,1
"21395","Tunisia",2020-04-10,0
"21396","Tunisia",2020-04-11,24
"21397","Tunisia",2020-04-12,0
"21398","Tunisia",2020-04-13,36
"21399","Tunisia",2020-04-14,14
"21400","Tunisia",2020-04-15,37
"21401","Tunisia",2020-04-16,0
"21402","Tunisia",2020-04-17,4
"21403","Tunisia",2020-04-18,111
"21404","Tunisia",2020-04-19,19
"21405","Tunisia",2020-04-20,0
"21406","Tunisia",2020-04-21,7
"21407","Tunisia",2020-04-22,301
"21408","Tunisia",2020-04-23,30
"21409","Tunisia",2020-04-24,182
"21410","Tunisia",2020-04-25,49
"21411","Tunisia",2020-04-26,120
"21412","Tunisia",2020-04-27,73
"21413","Tunisia",2020-04-28,682
"21414","Tunisia",2020-04-29,1
"21415","Tunisia",2020-04-30,0
"21416","Tunisia",2020-05-01,0
"21417","Tunisia",2020-05-02,0
"21418","Tunisia",2020-05-03,0
"21419","Tunisia",2020-05-04,0
"21420","Tunisia",2020-05-05,166
"21421","Turkey",2020-01-01,14
"21422","Turkey",2020-01-02,58
"21423","Turkey",2020-01-03,0
"21424","Turkey",2020-01-04,0
"21425","Turkey",2020-01-05,46
"21426","Turkey",2020-01-06,31
"21427","Turkey",2020-01-07,8
"21428","Turkey",2020-01-08,0
"21429","Turkey",2020-01-09,0
"21430","Turkey",2020-01-10,0
"21431","Turkey",2020-01-11,3353
"21432","Turkey",2020-01-12,9
"21433","Turkey",2020-01-13,5
"21434","Turkey",2020-01-14,0
"21435","Turkey",2020-01-15,0
"21436","Turkey",2020-01-16,300
"21437","Turkey",2020-01-17,5
"21438","Turkey",2020-01-18,11
"21439","Turkey",2020-01-19,0
"21440","Turkey",2020-01-20,0
"21441","Turkey",2020-01-21,0
"21442","Turkey",2020-01-22,0
"21443","Turkey",2020-01-23,3
"21444","Turkey",2020-01-24,5
"21445","Turkey",2020-01-25,13
"21446","Turkey",2020-01-26,3845
"21447","Turkey",2020-01-27,0
"21448","Turkey",2020-01-28,0
"21449","Turkey",2020-01-29,127
"21450","Turkey",2020-01-30,50
"21451","Turkey",2020-01-31,1
"21452","Turkey",2020-02-01,1293
"21453","Turkey",2020-02-02,86
"21454","Turkey",2020-02-03,0
"21455","Turkey",2020-02-04,1
"21456","Turkey",2020-02-05,0
"21457","Turkey",2020-02-06,0
"21458","Turkey",2020-02-07,0
"21459","Turkey",2020-02-08,0
"21460","Turkey",2020-02-09,0
"21461","Turkey",2020-02-10,19
"21462","Turkey",2020-02-11,29
"21463","Turkey",2020-02-12,0
"21464","Turkey",2020-02-13,0
"21465","Turkey",2020-02-14,0
"21466","Turkey",2020-02-15,77
"21467","Turkey",2020-02-16,30
"21468","Turkey",2020-02-17,165
"21469","Turkey",2020-02-18,179
"21470","Turkey",2020-02-19,59
"21471","Turkey",2020-02-20,7
"21472","Turkey",2020-02-21,29
"21473","Turkey",2020-02-22,9
"21474","Turkey",2020-02-23,8
"21475","Turkey",2020-02-24,122
"21476","Turkey",2020-02-25,368
"21477","Turkey",2020-02-26,0
"21478","Turkey",2020-02-27,6
"21479","Turkey",2020-02-28,1
"21480","Turkey",2020-02-29,26
"21481","Turkey",2020-03-01,32
"21482","Turkey",2020-03-02,0
"21483","Turkey",2020-03-03,992
"21484","Turkey",2020-03-04,2
"21485","Turkey",2020-03-05,8
"21486","Turkey",2020-03-06,11
"21487","Turkey",2020-03-07,0
"21488","Turkey",2020-03-08,0
"21489","Turkey",2020-03-09,0
"21490","Turkey",2020-03-10,0
"21491","Turkey",2020-03-11,89
"21492","Turkey",2020-03-12,870
"21493","Turkey",2020-03-13,0
"21494","Turkey",2020-03-14,0
"21495","Turkey",2020-03-15,278
"21496","Turkey",2020-03-16,102
"21497","Turkey",2020-03-17,66
"21498","Turkey",2020-03-18,0
"21499","Turkey",2020-03-19,0
"21500","Turkey",2020-03-20,1
"21501","Turkey",2020-03-21,22
"21502","Turkey",2020-03-22,49
"21503","Turkey",2020-03-23,69
"21504","Turkey",2020-03-24,64
"21505","Turkey",2020-03-25,0
"21506","Turkey",2020-03-26,92
"21507","Turkey",2020-03-27,136
"21508","Turkey",2020-03-28,0
"21509","Turkey",2020-03-29,38
"21510","Turkey",2020-03-30,0
"21511","Turkey",2020-03-31,88
"21512","Turkey",2020-04-01,0
"21513","Turkey",2020-04-02,62
"21514","Turkey",2020-04-03,8
"21515","Turkey",2020-04-04,1
"21516","Turkey",2020-04-05,0
"21517","Turkey",2020-04-06,5
"21518","Turkey",2020-04-07,0
"21519","Turkey",2020-04-08,12
"21520","Turkey",2020-04-09,2
"21521","Turkey",2020-04-10,0
"21522","Turkey",2020-04-11,309
"21523","Turkey",2020-04-12,0
"21524","Turkey",2020-04-13,0
"21525","Turkey",2020-04-14,10
"21526","Turkey",2020-04-15,2200
"21527","Turkey",2020-04-16,21
"21528","Turkey",2020-04-17,0
"21529","Turkey",2020-04-18,0
"21530","Turkey",2020-04-19,4
"21531","Turkey",2020-04-20,0
"21532","Turkey",2020-04-21,0
"21533","Turkey",2020-04-22,0
"21534","Turkey",2020-04-23,1
"21535","Turkey",2020-04-24,0
"21536","Turkey",2020-04-25,27
"21537","Turkey",2020-04-26,38
"21538","Turkey",2020-04-27,584
"21539","Turkey",2020-04-28,65
"21540","Turkey",2020-04-29,1464
"21541","Turkey",2020-04-30,39
"21542","Turkey",2020-05-01,0
"21543","Turkey",2020-05-02,296
"21544","Turkey",2020-05-03,1808
"21545","Turkey",2020-05-04,0
"21546","Turkey",2020-05-05,153
"21547","Uganda",2020-01-01,5
"21548","Uganda",2020-01-02,36
"21549","Uganda",2020-01-03,8
"21550","Uganda",2020-01-04,47
"21551","Uganda",2020-01-05,1
"21552","Uganda",2020-01-06,150
"21553","Uganda",2020-01-07,25
"21554","Uganda",2020-01-08,0
"21555","Uganda",2020-01-09,0
"21556","Uganda",2020-01-10,2
"21557","Uganda",2020-01-11,0
"21558","Uganda",2020-01-12,0
"21559","Uganda",2020-01-13,0
"21560","Uganda",2020-01-14,7
"21561","Uganda",2020-01-15,16
"21562","Uganda",2020-01-16,9
"21563","Uganda",2020-01-17,0
"21564","Uganda",2020-01-18,100
"21565","Uganda",2020-01-19,0
"21566","Uganda",2020-01-20,21
"21567","Uganda",2020-01-21,33
"21568","Uganda",2020-01-22,0
"21569","Uganda",2020-01-23,4
"21570","Uganda",2020-01-24,1205
"21571","Uganda",2020-01-25,70
"21572","Uganda",2020-01-26,0
"21573","Uganda",2020-01-27,0
"21574","Uganda",2020-01-28,0
"21575","Uganda",2020-01-29,56
"21576","Uganda",2020-01-30,0
"21577","Uganda",2020-01-31,0
"21578","Uganda",2020-02-01,1
"21579","Uganda",2020-02-02,4
"21580","Uganda",2020-02-03,15
"21581","Uganda",2020-02-04,38
"21582","Uganda",2020-02-05,0
"21583","Uganda",2020-02-06,25
"21584","Uganda",2020-02-07,17
"21585","Uganda",2020-02-08,126
"21586","Uganda",2020-02-09,0
"21587","Uganda",2020-02-10,4
"21588","Uganda",2020-02-11,70
"21589","Uganda",2020-02-12,0
"21590","Uganda",2020-02-13,0
"21591","Uganda",2020-02-14,0
"21592","Uganda",2020-02-15,291
"21593","Uganda",2020-02-16,70
"21594","Uganda",2020-02-17,139
"21595","Uganda",2020-02-18,52
"21596","Uganda",2020-02-19,83
"21597","Uganda",2020-02-20,164
"21598","Uganda",2020-02-21,517
"21599","Uganda",2020-02-22,4
"21600","Uganda",2020-02-23,0
"21601","Uganda",2020-02-24,0
"21602","Uganda",2020-02-25,0
"21603","Uganda",2020-02-26,0
"21604","Uganda",2020-02-27,0
"21605","Uganda",2020-02-28,142
"21606","Uganda",2020-02-29,7
"21607","Uganda",2020-03-01,30
"21608","Uganda",2020-03-02,0
"21609","Uganda",2020-03-03,0
"21610","Uganda",2020-03-04,58
"21611","Uganda",2020-03-05,8
"21612","Uganda",2020-03-06,2
"21613","Uganda",2020-03-07,2
"21614","Uganda",2020-03-08,0
"21615","Uganda",2020-03-09,0
"21616","Uganda",2020-03-10,2664
"21617","Uganda",2020-03-11,2
"21618","Uganda",2020-03-12,1
"21619","Uganda",2020-03-13,0
"21620","Uganda",2020-03-14,0
"21621","Uganda",2020-03-15,500
"21622","Uganda",2020-03-16,3
"21623","Uganda",2020-03-17,6
"21624","Uganda",2020-03-18,0
"21625","Uganda",2020-03-19,0
"21626","Uganda",2020-03-20,47
"21627","Uganda",2020-03-21,0
"21628","Uganda",2020-03-22,0
"21629","Uganda",2020-03-23,1
"21630","Uganda",2020-03-24,9
"21631","Uganda",2020-03-25,3558
"21632","Uganda",2020-03-26,0
"21633","Uganda",2020-03-27,58
"21634","Uganda",2020-03-28,91
"21635","Uganda",2020-03-29,4
"21636","Uganda",2020-03-30,5
"21637","Uganda",2020-03-31,6616
"21638","Uganda",2020-04-01,82
"21639","Uganda",2020-04-02,5
"21640","Uganda",2020-04-03,0
"21641","Uganda",2020-04-04,0
"21642","Uganda",2020-04-05,0
"21643","Uganda",2020-04-06,0
"21644","Uganda",2020-04-07,5
"21645","Uganda",2020-04-08,0
"21646","Uganda",2020-04-09,13
"21647","Uganda",2020-04-10,50
"21648","Uganda",2020-04-11,41
"21649","Uganda",2020-04-12,0
"21650","Uganda",2020-04-13,0
"21651","Uganda",2020-04-14,33
"21652","Uganda",2020-04-15,15
"21653","Uganda",2020-04-16,47
"21654","Uganda",2020-04-17,80
"21655","Uganda",2020-04-18,23
"21656","Uganda",2020-04-19,0
"21657","Uganda",2020-04-20,29
"21658","Uganda",2020-04-21,9
"21659","Uganda",2020-04-22,0
"21660","Uganda",2020-04-23,45
"21661","Uganda",2020-04-24,93
"21662","Uganda",2020-04-25,1
"21663","Uganda",2020-04-26,0
"21664","Uganda",2020-04-27,0
"21665","Uganda",2020-04-28,18
"21666","Uganda",2020-04-29,35
"21667","Uganda",2020-04-30,0
"21668","Uganda",2020-05-01,990
"21669","Uganda",2020-05-02,1
"21670","Uganda",2020-05-03,1
"21671","Uganda",2020-05-04,16
"21672","Uganda",2020-05-05,6
"21673","Ukraine",2020-01-01,0
"21674","Ukraine",2020-01-02,0
"21675","Ukraine",2020-01-03,2
"21676","Ukraine",2020-01-04,19
"21677","Ukraine",2020-01-05,1385
"21678","Ukraine",2020-01-06,0
"21679","Ukraine",2020-01-07,0
"21680","Ukraine",2020-01-08,303
"21681","Ukraine",2020-01-09,97
"21682","Ukraine",2020-01-10,77
"21683","Ukraine",2020-01-11,0
"21684","Ukraine",2020-01-12,0
"21685","Ukraine",2020-01-13,0
"21686","Ukraine",2020-01-14,23
"21687","Ukraine",2020-01-15,31
"21688","Ukraine",2020-01-16,63
"21689","Ukraine",2020-01-17,24
"21690","Ukraine",2020-01-18,0
"21691","Ukraine",2020-01-19,281
"21692","Ukraine",2020-01-20,154
"21693","Ukraine",2020-01-21,0
"21694","Ukraine",2020-01-22,66
"21695","Ukraine",2020-01-23,0
"21696","Ukraine",2020-01-24,83
"21697","Ukraine",2020-01-25,191
"21698","Ukraine",2020-01-26,60
"21699","Ukraine",2020-01-27,6
"21700","Ukraine",2020-01-28,1
"21701","Ukraine",2020-01-29,0
"21702","Ukraine",2020-01-30,0
"21703","Ukraine",2020-01-31,0
"21704","Ukraine",2020-02-01,9
"21705","Ukraine",2020-02-02,0
"21706","Ukraine",2020-02-03,0
"21707","Ukraine",2020-02-04,610
"21708","Ukraine",2020-02-05,13
"21709","Ukraine",2020-02-06,0
"21710","Ukraine",2020-02-07,7
"21711","Ukraine",2020-02-08,2500
"21712","Ukraine",2020-02-09,0
"21713","Ukraine",2020-02-10,0
"21714","Ukraine",2020-02-11,0
"21715","Ukraine",2020-02-12,0
"21716","Ukraine",2020-02-13,38
"21717","Ukraine",2020-02-14,15
"21718","Ukraine",2020-02-15,3
"21719","Ukraine",2020-02-16,1
"21720","Ukraine",2020-02-17,14
"21721","Ukraine",2020-02-18,13
"21722","Ukraine",2020-02-19,16
"21723","Ukraine",2020-02-20,614
"21724","Ukraine",2020-02-21,44
"21725","Ukraine",2020-02-22,1276
"21726","Ukraine",2020-02-23,23
"21727","Ukraine",2020-02-24,0
"21728","Ukraine",2020-02-25,469
"21729","Ukraine",2020-02-26,1696
"21730","Ukraine",2020-02-27,1
"21731","Ukraine",2020-02-28,90
"21732","Ukraine",2020-02-29,5
"21733","Ukraine",2020-03-01,38
"21734","Ukraine",2020-03-02,8
"21735","Ukraine",2020-03-03,90
"21736","Ukraine",2020-03-04,35
"21737","Ukraine",2020-03-05,206
"21738","Ukraine",2020-03-06,25
"21739","Ukraine",2020-03-07,0
"21740","Ukraine",2020-03-08,0
"21741","Ukraine",2020-03-09,0
"21742","Ukraine",2020-03-10,0
"21743","Ukraine",2020-03-11,0
"21744","Ukraine",2020-03-12,0
"21745","Ukraine",2020-03-13,7
"21746","Ukraine",2020-03-14,19
"21747","Ukraine",2020-03-15,4
"21748","Ukraine",2020-03-16,0
"21749","Ukraine",2020-03-17,95
"21750","Ukraine",2020-03-18,0
"21751","Ukraine",2020-03-19,1
"21752","Ukraine",2020-03-20,4
"21753","Ukraine",2020-03-21,0
"21754","Ukraine",2020-03-22,3
"21755","Ukraine",2020-03-23,732
"21756","Ukraine",2020-03-24,30
"21757","Ukraine",2020-03-25,0
"21758","Ukraine",2020-03-26,1
"21759","Ukraine",2020-03-27,36
"21760","Ukraine",2020-03-28,102
"21761","Ukraine",2020-03-29,0
"21762","Ukraine",2020-03-30,0
"21763","Ukraine",2020-03-31,0
"21764","Ukraine",2020-04-01,0
"21765","Ukraine",2020-04-02,0
"21766","Ukraine",2020-04-03,34
"21767","Ukraine",2020-04-04,0
"21768","Ukraine",2020-04-05,35
"21769","Ukraine",2020-04-06,16
"21770","Ukraine",2020-04-07,53
"21771","Ukraine",2020-04-08,0
"21772","Ukraine",2020-04-09,31
"21773","Ukraine",2020-04-10,93
"21774","Ukraine",2020-04-11,117
"21775","Ukraine",2020-04-12,0
"21776","Ukraine",2020-04-13,8
"21777","Ukraine",2020-04-14,337
"21778","Ukraine",2020-04-15,70
"21779","Ukraine",2020-04-16,201
"21780","Ukraine",2020-04-17,28
"21781","Ukraine",2020-04-18,54
"21782","Ukraine",2020-04-19,87
"21783","Ukraine",2020-04-20,579
"21784","Ukraine",2020-04-21,1
"21785","Ukraine",2020-04-22,0
"21786","Ukraine",2020-04-23,0
"21787","Ukraine",2020-04-24,3
"21788","Ukraine",2020-04-25,0
"21789","Ukraine",2020-04-26,0
"21790","Ukraine",2020-04-27,174
"21791","Ukraine",2020-04-28,1
"21792","Ukraine",2020-04-29,27
"21793","Ukraine",2020-04-30,0
"21794","Ukraine",2020-05-01,0
"21795","Ukraine",2020-05-02,35
"21796","Ukraine",2020-05-03,9
"21797","Ukraine",2020-05-04,0
"21798","Ukraine",2020-05-05,0
"21799","United Arab Emirates",2020-01-01,0
"21800","United Arab Emirates",2020-01-02,0
"21801","United Arab Emirates",2020-01-03,2503
"21802","United Arab Emirates",2020-01-04,6
"21803","United Arab Emirates",2020-01-05,1
"21804","United Arab Emirates",2020-01-06,0
"21805","United Arab Emirates",2020-01-07,0
"21806","United Arab Emirates",2020-01-08,400
"21807","United Arab Emirates",2020-01-09,5
"21808","United Arab Emirates",2020-01-10,9
"21809","United Arab Emirates",2020-01-11,0
"21810","United Arab Emirates",2020-01-12,0
"21811","United Arab Emirates",2020-01-13,15
"21812","United Arab Emirates",2020-01-14,0
"21813","United Arab Emirates",2020-01-15,0
"21814","United Arab Emirates",2020-01-16,5
"21815","United Arab Emirates",2020-01-17,63
"21816","United Arab Emirates",2020-01-18,4651
"21817","United Arab Emirates",2020-01-19,1
"21818","United Arab Emirates",2020-01-20,24
"21819","United Arab Emirates",2020-01-21,112
"21820","United Arab Emirates",2020-01-22,29
"21821","United Arab Emirates",2020-01-23,11
"21822","United Arab Emirates",2020-01-24,4436
"21823","United Arab Emirates",2020-01-25,103
"21824","United Arab Emirates",2020-01-26,5
"21825","United Arab Emirates",2020-01-27,0
"21826","United Arab Emirates",2020-01-28,0
"21827","United Arab Emirates",2020-01-29,0
"21828","United Arab Emirates",2020-01-30,0
"21829","United Arab Emirates",2020-01-31,0
"21830","United Arab Emirates",2020-02-01,3
"21831","United Arab Emirates",2020-02-02,8
"21832","United Arab Emirates",2020-02-03,93
"21833","United Arab Emirates",2020-02-04,13
"21834","United Arab Emirates",2020-02-05,0
"21835","United Arab Emirates",2020-02-06,0
"21836","United Arab Emirates",2020-02-07,22
"21837","United Arab Emirates",2020-02-08,18
"21838","United Arab Emirates",2020-02-09,77
"21839","United Arab Emirates",2020-02-10,218
"21840","United Arab Emirates",2020-02-11,59
"21841","United Arab Emirates",2020-02-12,1
"21842","United Arab Emirates",2020-02-13,92
"21843","United Arab Emirates",2020-02-14,8
"21844","United Arab Emirates",2020-02-15,0
"21845","United Arab Emirates",2020-02-16,253
"21846","United Arab Emirates",2020-02-17,65
"21847","United Arab Emirates",2020-02-18,3
"21848","United Arab Emirates",2020-02-19,0
"21849","United Arab Emirates",2020-02-20,1
"21850","United Arab Emirates",2020-02-21,0
"21851","United Arab Emirates",2020-02-22,23
"21852","United Arab Emirates",2020-02-23,0
"21853","United Arab Emirates",2020-02-24,1402
"21854","United Arab Emirates",2020-02-25,0
"21855","United Arab Emirates",2020-02-26,16
"21856","United Arab Emirates",2020-02-27,7
"21857","United Arab Emirates",2020-02-28,0
"21858","United Arab Emirates",2020-02-29,0
"21859","United Arab Emirates",2020-03-01,1
"21860","United Arab Emirates",2020-03-02,0
"21861","United Arab Emirates",2020-03-03,110
"21862","United Arab Emirates",2020-03-04,963
"21863","United Arab Emirates",2020-03-05,0
"21864","United Arab Emirates",2020-03-06,4
"21865","United Arab Emirates",2020-03-07,383
"21866","United Arab Emirates",2020-03-08,48
"21867","United Arab Emirates",2020-03-09,58
"21868","United Arab Emirates",2020-03-10,0
"21869","United Arab Emirates",2020-03-11,0
"21870","United Arab Emirates",2020-03-12,6
"21871","United Arab Emirates",2020-03-13,19
"21872","United Arab Emirates",2020-03-14,26
"21873","United Arab Emirates",2020-03-15,66
"21874","United Arab Emirates",2020-03-16,50
"21875","United Arab Emirates",2020-03-17,0
"21876","United Arab Emirates",2020-03-18,122
"21877","United Arab Emirates",2020-03-19,165
"21878","United Arab Emirates",2020-03-20,0
"21879","United Arab Emirates",2020-03-21,21
"21880","United Arab Emirates",2020-03-22,0
"21881","United Arab Emirates",2020-03-23,172
"21882","United Arab Emirates",2020-03-24,0
"21883","United Arab Emirates",2020-03-25,68
"21884","United Arab Emirates",2020-03-26,8
"21885","United Arab Emirates",2020-03-27,0
"21886","United Arab Emirates",2020-03-28,6
"21887","United Arab Emirates",2020-03-29,3
"21888","United Arab Emirates",2020-03-30,0
"21889","United Arab Emirates",2020-03-31,0
"21890","United Arab Emirates",2020-04-01,0
"21891","United Arab Emirates",2020-04-02,300
"21892","United Arab Emirates",2020-04-03,1373
"21893","United Arab Emirates",2020-04-04,10
"21894","United Arab Emirates",2020-04-05,0
"21895","United Arab Emirates",2020-04-06,12
"21896","United Arab Emirates",2020-04-07,2900
"21897","United Arab Emirates",2020-04-08,33
"21898","United Arab Emirates",2020-04-09,0
"21899","United Arab Emirates",2020-04-10,3
"21900","United Arab Emirates",2020-04-11,0
"21901","United Arab Emirates",2020-04-12,23
"21902","United Arab Emirates",2020-04-13,0
"21903","United Arab Emirates",2020-04-14,0
"21904","United Arab Emirates",2020-04-15,0
"21905","United Arab Emirates",2020-04-16,0
"21906","United Arab Emirates",2020-04-17,18
"21907","United Arab Emirates",2020-04-18,12
"21908","United Arab Emirates",2020-04-19,610
"21909","United Arab Emirates",2020-04-20,103
"21910","United Arab Emirates",2020-04-21,1506
"21911","United Arab Emirates",2020-04-22,33
"21912","United Arab Emirates",2020-04-23,0
"21913","United Arab Emirates",2020-04-24,546
"21914","United Arab Emirates",2020-04-25,2317
"21915","United Arab Emirates",2020-04-26,0
"21916","United Arab Emirates",2020-04-27,0
"21917","United Arab Emirates",2020-04-28,6
"21918","United Arab Emirates",2020-04-29,54
"21919","United Arab Emirates",2020-04-30,10
"21920","United Arab Emirates",2020-05-01,68
"21921","United Arab Emirates",2020-05-02,31
"21922","United Arab Emirates",2020-05-03,164
"21923","United Arab Emirates",2020-05-04,21
"21924","United Arab Emirates",2020-05-05,0
"21925","United Kingdom",2020-01-01,0
"21926","United Kingdom",2020-01-02,0
"21927","United Kingdom",2020-01-03,20
"21928","United Kingdom",2020-01-04,0
"21929","United Kingdom",2020-01-05,0
"21930","United Kingdom",2020-01-06,62
"21931","United Kingdom",2020-01-07,0
"21932","United Kingdom",2020-01-08,7
"21933","United Kingdom",2020-01-09,1
"21934","United Kingdom",2020-01-10,75
"21935","United Kingdom",2020-01-11,0
"21936","United Kingdom",2020-01-12,9
"21937","United Kingdom",2020-01-13,17
"21938","United Kingdom",2020-01-14,0
"21939","United Kingdom",2020-01-15,1
"21940","United Kingdom",2020-01-16,2337
"21941","United Kingdom",2020-01-17,50
"21942","United Kingdom",2020-01-18,8
"21943","United Kingdom",2020-01-19,0
"21944","United Kingdom",2020-01-20,10
"21945","United Kingdom",2020-01-21,83
"21946","United Kingdom",2020-01-22,0
"21947","United Kingdom",2020-01-23,0
"21948","United Kingdom",2020-01-24,0
"21949","United Kingdom",2020-01-25,0
"21950","United Kingdom",2020-01-26,0
"21951","United Kingdom",2020-01-27,15
"21952","United Kingdom",2020-01-28,0
"21953","United Kingdom",2020-01-29,18
"21954","United Kingdom",2020-01-30,0
"21955","United Kingdom",2020-01-31,36
"21956","United Kingdom",2020-02-01,0
"21957","United Kingdom",2020-02-02,0
"21958","United Kingdom",2020-02-03,204
"21959","United Kingdom",2020-02-04,0
"21960","United Kingdom",2020-02-05,0
"21961","United Kingdom",2020-02-06,9
"21962","United Kingdom",2020-02-07,754
"21963","United Kingdom",2020-02-08,43
"21964","United Kingdom",2020-02-09,189
"21965","United Kingdom",2020-02-10,32
"21966","United Kingdom",2020-02-11,68
"21967","United Kingdom",2020-02-12,263
"21968","United Kingdom",2020-02-13,1110
"21969","United Kingdom",2020-02-14,2
"21970","United Kingdom",2020-02-15,2
"21971","United Kingdom",2020-02-16,0
"21972","United Kingdom",2020-02-17,0
"21973","United Kingdom",2020-02-18,0
"21974","United Kingdom",2020-02-19,4
"21975","United Kingdom",2020-02-20,253
"21976","United Kingdom",2020-02-21,12
"21977","United Kingdom",2020-02-22,51
"21978","United Kingdom",2020-02-23,0
"21979","United Kingdom",2020-02-24,2
"21980","United Kingdom",2020-02-25,33
"21981","United Kingdom",2020-02-26,20
"21982","United Kingdom",2020-02-27,2
"21983","United Kingdom",2020-02-28,9
"21984","United Kingdom",2020-02-29,600
"21985","United Kingdom",2020-03-01,0
"21986","United Kingdom",2020-03-02,1673
"21987","United Kingdom",2020-03-03,8
"21988","United Kingdom",2020-03-04,10
"21989","United Kingdom",2020-03-05,0
"21990","United Kingdom",2020-03-06,0
"21991","United Kingdom",2020-03-07,400
"21992","United Kingdom",2020-03-08,2
"21993","United Kingdom",2020-03-09,17
"21994","United Kingdom",2020-03-10,0
"21995","United Kingdom",2020-03-11,0
"21996","United Kingdom",2020-03-12,43
"21997","United Kingdom",2020-03-13,4
"21998","United Kingdom",2020-03-14,1
"21999","United Kingdom",2020-03-15,0
"22000","United Kingdom",2020-03-16,0
"22001","United Kingdom",2020-03-17,5018
"22002","United Kingdom",2020-03-18,5
"22003","United Kingdom",2020-03-19,128
"22004","United Kingdom",2020-03-20,91
"22005","United Kingdom",2020-03-21,6
"22006","United Kingdom",2020-03-22,8
"22007","United Kingdom",2020-03-23,4512
"22008","United Kingdom",2020-03-24,100
"22009","United Kingdom",2020-03-25,0
"22010","United Kingdom",2020-03-26,0
"22011","United Kingdom",2020-03-27,0
"22012","United Kingdom",2020-03-28,0
"22013","United Kingdom",2020-03-29,0
"22014","United Kingdom",2020-03-30,0
"22015","United Kingdom",2020-03-31,0
"22016","United Kingdom",2020-04-01,24
"22017","United Kingdom",2020-04-02,51
"22018","United Kingdom",2020-04-03,25
"22019","United Kingdom",2020-04-04,1
"22020","United Kingdom",2020-04-05,0
"22021","United Kingdom",2020-04-06,30
"22022","United Kingdom",2020-04-07,34
"22023","United Kingdom",2020-04-08,50
